_id,recipient,message,song_id,song_name,song_artist,song_image,created_at
683bea4d1fc54584f6701d71,adit,"hi,gua yg ngasih lu kopi,lu so jual mahal bgt najis,btw sama dmn?",1GCbc1vpkZA2zhjsSFhmHT,Fuck You,Lily Allen,https://i.scdn.co/image/ab67616d0000b2737124b6bf785117033d003590,2025-06-01T05:51:09.267133116Z
683bdae21fc54584f670154b,adit,"i miss u orang depok, sampai skrng masih kepikiran kamu, r u okaaii??? kita putusnya grgr km katanya ketahuan sm ortu pas masih jaman"" covid kalo ga salah kita ketemu disuatu grub dan kamu salah satu admin nya waktu itu, -S",2U3jOPfO4wZZFaaWS4Dcj6,stranger,Olivia Rodrigo,https://i.scdn.co/image/ab67616d0000b2734063d624ebf8ff67bc3701ee,2025-06-01T04:45:22.851182576Z
683bd46d1fc54584f67011bd,adit,"lo yng pngn kenalan ma gwh, lo jg yng ngasingin, kocak emg lo 🖕🏽",2U3jOPfO4wZZFaaWS4Dcj6,stranger,Olivia Rodrigo,https://i.scdn.co/image/ab67616d0000b2734063d624ebf8ff67bc3701ee,2025-06-01T04:17:49.377905872Z
683bb9cf1fc54584f6700497,adit,hayy adit ak risol🤭,0WQiDwKJclirSYG9v5tayI,There Is a Light That Never Goes Out - 2011 Remaster,The Smiths,https://i.scdn.co/image/ab67616d0000b273ada101c2e9e97feb8fae37a9,2025-06-01T02:24:15.844418484Z
683b07591fc54584f66fc514,adit,""" tell them you hate me and dated me just for laughs
So, why do you call me and tell me you want me back?
You maniac"" asal kmu tau, aku masih kesel sama apa yg udh kmu lakuin ke aku dulu, and I think I will never forget that
- n
",6KfoDhO4XUWSbnyKjNp9c4,Maniac,Conan Gray,https://image-cdn-ak.spotifycdn.com/image/ab67616d0000b27388e3cda6d29b2552d4d6bc43,2025-05-31T13:42:49.302965842Z
683ad7551fc54584f66faa39,adit,"Aku nungguin kamu ber hari hari
— f",3sW3oSbzsfecv9XoUdGs7h,Enchanted (Taylor's Version),Taylor Swift,https://i.scdn.co/image/ab67616d0000b2730b04da4f224b51ff86e0a481,2025-05-31T10:17:57.097726129Z
683ad6ca1fc54584f66fa9e7,adit,"Bahkan dimasa pendekatan kita, kita ga sempat fotbar☹️",2U3jOPfO4wZZFaaWS4Dcj6,stranger,Olivia Rodrigo,https://i.scdn.co/image/ab67616d0000b2734063d624ebf8ff67bc3701ee,2025-05-31T10:15:38.065982391Z
683ad68e1fc54584f66fa9c1,adit,"Aku gabisa benci kamu ☹️
— f",5cQX9BexkPIEESTZijJhXg,i wish i hated you,Ariana Grande,https://i.scdn.co/image/ab67616d0000b2738b58d20f1b77295730db15b4,2025-05-31T10:14:38.359829621Z
683ad6431fc54584f66fa99c,adit,"aku kembali lagi kesini kalo lagi kangen kamu, tapi gabisa sampein langsung☹️",6VggIDYOnf9C8fJVcMpxAu,Kangen,Dewa 19,https://i.scdn.co/image/ab67616d0000b27370ea19fd1f517d40b9c01c0d,2025-05-31T10:13:23.699951562Z
683a75f01fc54584f66f6d32,adit,imy,3nqqDo8CcCLke3ZoTgiOKf,The Man Who Can't Be Moved,The Script,https://i.scdn.co/image/ab67616d0000b273f33a9f529c12f79b116eb218,2025-05-31T03:22:24.266931949Z
683a74501fc54584f66f6bf7,adit,"lo klo emng gbisa serius sma gua ya gausah bawa gua terlalu jauh anjg, lo pikir setelah lo pergi dan punya orang baru gua lgsg bisa lupain lo gitu? engga sama sekali kocak. kalo emang orang yang lo tuju bukan gua, gausah kasih harapan lebih ke gua anjg. 
#kenalovebombing #backburner #sakitbngtkocak",5YL553x8sHderRBDlm3NM3,White Horse (Taylor’s Version),Taylor Swift,https://i.scdn.co/image/ab67616d0000b273a48964b5d9a3d6968ae3e0de,2025-05-31T03:15:28.006612634Z
683a71071fc54584f66f699c,adit,you know you'll always have me :D do take care of yourself please <3,0rodCWbNeL4vKGI6l3lhv9,Facebook Friends,NIKI,https://i.scdn.co/image/ab67616d0000b27389aa3d00d339b8948374782b,2025-05-31T03:01:27.743001217Z
683a60f81fc54584f66f5e95,adit,"lo jahat banget sumpah
tapi gue ga bisa benci sama lo🙁 
maaf kalo selama ini aku kesannya kaya maksain buat komunikasi -suka lana del rey",4SqWKzw0CbA05TGszDgMlc,I Love You So,The Walters,https://i.scdn.co/image/ab67616d0000b2739214ff0109a0e062f8a6cf0f,2025-05-31T01:52:56.610268791Z
683a5be11fc54584f66f5b24,adit,"gamau liat aku sekali aja? 
imysm🙁",4SqWKzw0CbA05TGszDgMlc,I Love You So,The Walters,https://i.scdn.co/image/ab67616d0000b2739214ff0109a0e062f8a6cf0f,2025-05-31T01:31:13.46553691Z
683a16d71fc54584f66f45a6,adit,"halo adit, aku gatau kamu tau adanya web ini atau engga. kamu pasti bingung ini buat siapa atau adit yg mana. tpi ini aku, mantan kamu. aku mau minta maaf. aku selama kita htsan, pacaran, aku jahat bgt. kau bahkan bales texts sampe seminggu. aku bener bener berasa bersalah dan regret bgt. aku regret putusin kamu. aku gatau kenapa aku jahat ke kamu, padahal kamu baik bgt sm aku. aku kangen momen momen kita foto bareng, main roblox bareng, pulang bareng, dan bahkan ngomongin anime aku kangen. how are you? kamu masih sama cwe baru kamu? aku inget awal tahun ini aku coba deketin kamu lagi. ternyata aku ngeliat kamu sama cewe lain. aku sedih sampe pengen nangis. aku kira kamu kangen aku juga soalnya kamu excited gitu pas aku chat lagi. sampe cerita cerita.. but i guess we're just distant friends now? whatever. i just want to apologize. miss you forever my first love.",1MdjZzEInrmDBXf8zs0nKS,Dan...,Sheila On 7,https://i.scdn.co/image/ab67616d0000b27354270208627aa8061a8abe21,2025-05-30T20:36:39.779874866Z
6839e7801fc54584f66f302c,adit,"hi bocah epep, semoga hari-hari kamu selalu baik ya dit, maaf kalo suka ngejekin pake nama papa kamu, soalnya itu satu-satunya cara buat deketin kamu hehe. awal aku pindah kemari, aku uda suka sama kamu dit, bahkan selama 2 minggu penuh aku cuma ingat muka kamu dari sekian ratusan orang di sekolah. aku gamau berharap lebih si dit, karena aku uda berusaha tapi gaada hasil, baek baek y. dari anak pindahan dari bogor",1Ib0UNLoqBEWTmBvXeFSni,Pemuja Rahasia,Sheila On 7,https://i.scdn.co/image/ab67616d0000b273f0a7efc94687cc049b821529,2025-05-30T17:14:40.339016504Z
6839e4db1fc54584f66f2eaa,adit,sa kangen,2U3jOPfO4wZZFaaWS4Dcj6,stranger,Olivia Rodrigo,https://i.scdn.co/image/ab67616d0000b2734063d624ebf8ff67bc3701ee,2025-05-30T17:03:23.148013366Z
6839d80f1fc54584f66f26fb,adit,"haii aditt! i'm sure u know who this is, kalo kamu baca inii. no more, no less, akuu cuma mau bilang makasii sama ke kamuu for everything. meskipun hubungan kita udaa selesai, akuu tetep sayang kamu and u know too, right? masii banya yang belum akuu ungkapin ke kamuu, rasa cinta ku ke kamu, bahagia ku sama kamu, keluh kesah ku dan lain lain. tapii makasii yaa udaa percaya sama aku even sebentar. i still love you.",37mbA1RwYja7WFaIOzSczX,You'll Be In My Heart - Spotify Singles,NIKI,https://i.scdn.co/image/ab67616d0000b273e685202d0eed2a82db075576,2025-05-30T16:08:47.58255606Z
6839c4ab1fc54584f66f1a7c,adit,"I always watch you from afar,...aku ga mau deketin kamu aku takut di serang sama sirkel yg cp in kamu sama ""her"",kita kadang kadang eye contact aku suka gr haluin kamu di pikiran aku,tapi deketin kamu itu susah,sampe aku sadar ternyata kamu first love aku,kamu itu tipe laki laki yang perhatian ga heran banyak yang suka ya?,aku harap kamu peka ke aku dit",37mbA1RwYja7WFaIOzSczX,You'll Be In My Heart - Spotify Singles,NIKI,https://i.scdn.co/image/ab67616d0000b273e685202d0eed2a82db075576,2025-05-30T14:46:03.327928633Z
6839bbb31fc54584f66f1487,adit,"try be a good boy for your mom, dad, and your lil brother. i hope you always happy and always remember to God. stop smoking, it just make you sick. be healthy n happy, dit. (i still hate you, sm.)",5CZ40GBx1sQ9agT82CLQCT,traitor,Olivia Rodrigo,https://i.scdn.co/image/ab67616d0000b273a91c10fe9472d9bd89802e5a,2025-05-30T14:07:47.310077012Z
683986161fc54584f66ef72a,adit,"I loved you since we first met.. but I know you didn't love me back you choose her... HER.. 
I know we have the same gender but... her? 
I can't believe you.... 
",7FHj19QQigvMH1onMYRNLn,I Want You,Mitski,https://i.scdn.co/image/ab67616d0000b27334b5e51adeea6f1aa2285ce3,2025-05-30T10:19:02.613421061Z
683972171fc54584f66eed9f,adit,"gue masih sebel banget sm lo dit. even though everything is over between us now. seharusnya lo dulu kalo sukanya sm temen gue gausah sok-sokan ngomong lo suka sama gue, you don't know how much i liked you at that time. and you just hurt my feelings like it was nothing. even though, back then before you left me, you kinda gave me closure... but the clues weren't clear. you just left me confused..",5enxwA8aAbwZbf5qCHORXi,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),Taylor Swift,https://i.scdn.co/image/ab67616d0000b273318443aab3531a0558e79a4d,2025-05-30T08:53:43.373630307Z
68396cce1fc54584f66eeaa7,adit,"hai dit, udah lama ya ga kontakan kira kira terakhir 2023 ya? inget isell ga? ya ik pasti kamu udah lupa dan isell juga udah ga gimana² lagi, sekarang adit mau lulus ya? happy graduate dit. waktu itu kamu ngucapin juga ke isell jadi isell may ucapin juga, be happy ya -M ",2U3jOPfO4wZZFaaWS4Dcj6,stranger,Olivia Rodrigo,https://i.scdn.co/image/ab67616d0000b2734063d624ebf8ff67bc3701ee,2025-05-30T08:31:10.672339038Z
683966fb1fc54584f66ee764,adit,selama 2 bulan gw cuma di jadiin backburner doang anj💩💩💩,4x2PkqSLtuwv53hLqq4GiY,Backburner,NIKI,https://i.scdn.co/image/ab67616d0000b27389aa3d00d339b8948374782b,2025-05-30T08:06:19.940461613Z
683962b81fc54584f66ee57d,adit,"hello! i miss you sm, aku selalu berharap kita gak pernah asing, but...takdir berkata lain sih...but it's okey! aku harap kamu sehat selalu :) ",21acb66djKRlDPJOXRBCkc,Take A Chance With Me,NIKI,https://i.scdn.co/image/ab67616d0000b273d3997a4c208ac08dafff374f,2025-05-30T07:48:08.869404739Z
